TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=21, J=21, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.050000 0.100000 0.150000 0.200000 0.250000 0.300000 0.350000 0.400000 0.450000 0.500000 0.550000 0.600000 0.650000 0.700000 0.750000 0.800000 0.850000 0.900000 0.950000 1.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 0.100000 
0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 0.150000 
0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 
0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 
0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 0.300000 
0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 0.350000 
0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 0.400000 
0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 0.450000 
0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 
0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 0.550000 
0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 0.600000 
0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 0.650000 
0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 0.700000 
0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 
0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 0.800000 
0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 0.850000 
0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 0.900000 
0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 0.950000 
1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.918734 0.836501 0.769676 0.712909 0.663521 0.619979 0.581303 0.546817 0.516025 0.488548 0.464087 0.442408 0.423324 0.406689 0.392397 0.380377 0.370589 0.363030 0.357717 0.354668 
0.888370 0.818432 0.756889 0.702778 0.654927 0.612384 0.574420 0.540479 0.510127 0.483018 0.458875 0.437473 0.418634 0.402218 0.388120 0.376271 0.366638 0.359223 0.354078 0.351329 
0.848229 0.788287 0.733063 0.683014 0.637919 0.597362 0.560913 0.528181 0.498827 0.472563 0.449149 0.428383 0.410100 0.394171 0.380498 0.369017 0.359697 0.352545 0.347615 0.345020 
0.804365 0.751575 0.701952 0.656134 0.614259 0.576218 0.541792 0.510731 0.482790 0.457740 0.435381 0.415537 0.398064 0.382842 0.369783 0.358827 0.349944 0.343138 0.338453 0.335977 
0.758692 0.711087 0.666083 0.624166 0.585538 0.550206 0.518067 0.488961 0.462710 0.439137 0.418074 0.399372 0.382903 0.368559 0.356261 0.345950 0.337596 0.331198 0.326785 0.324418 
0.711950 0.668269 0.627052 0.588595 0.553045 0.520423 0.490666 0.463661 0.439267 0.417341 0.397740 0.380334 0.365009 0.351669 0.340238 0.330660 0.322902 0.316955 0.312833 0.310572 
0.664482 0.623923 0.585876 0.550475 0.517779 0.487777 0.460400 0.435547 0.413094 0.392912 0.374875 0.358866 0.344779 0.332526 0.322034 0.313247 0.306128 0.300660 0.296840 0.294683 
0.616475 0.578527 0.543218 0.510553 0.480502 0.453000 0.427954 0.405249 0.384762 0.366369 0.349949 0.335391 0.322597 0.311479 0.301967 0.294005 0.287549 0.282573 0.279059 0.277002 
0.568042 0.532389 0.499533 0.469372 0.441797 0.416683 0.393899 0.373310 0.354781 0.338183 0.323396 0.310310 0.298829 0.288866 0.280352 0.273226 0.267440 0.262957 0.259747 0.257783 
0.519258 0.485722 0.455146 0.427340 0.402119 0.379301 0.358715 0.340197 0.323597 0.308776 0.295612 0.283991 0.273818 0.265008 0.257487 0.251192 0.246070 0.242073 0.239157 0.237280 
0.470180 0.438683 0.410307 0.384776 0.361836 0.341250 0.322805 0.306312 0.291601 0.278524 0.266952 0.256772 0.247884 0.240204 0.233656 0.228174 0.223698 0.220171 0.217538 0.215741 
0.420851 0.391403 0.365219 0.341943 0.321253 0.302861 0.286517 0.272004 0.259138 0.247761 0.237740 0.228958 0.221317 0.214731 0.209123 0.204424 0.200568 0.197491 0.195126 0.193402 
0.371309 0.343993 0.320060 0.299072 0.280641 0.264430 0.250157 0.237585 0.226515 0.216786 0.208261 0.200825 0.194380 0.188841 0.184130 0.180176 0.176909 0.174258 0.172146 0.170489 
0.321594 0.296564 0.275001 0.256380 0.240247 0.226224 0.214002 0.203331 0.194007 0.185866 0.178775 0.172621 0.167311 0.162762 0.158898 0.155646 0.152933 0.150681 0.148806 0.147212 
0.271747 0.249232 0.230218 0.214084 0.200314 0.188497 0.178309 0.169497 0.161860 0.155240 0.149510 0.144567 0.140322 0.136697 0.133622 0.131024 0.128828 0.126952 0.125300 0.123767 
0.221818 0.202136 0.185911 0.172417 0.161088 0.151498 0.143323 0.136319 0.130300 0.125122 0.120671 0.116855 0.113596 0.110825 0.108476 0.106481 0.104765 0.103242 0.101807 0.100339 
0.171877 0.155457 0.142322 0.131644 0.122834 0.115479 0.109279 0.104017 0.099534 0.095706 0.092439 0.089657 0.087296 0.085298 0.083607 0.082161 0.080889 0.079703 0.078488 0.077101 
0.122035 0.109460 0.099770 0.092079 0.085840 0.080697 0.076406 0.072797 0.069745 0.067160 0.064969 0.063117 0.061557 0.060244 0.059135 0.058181 0.057319 0.056463 0.055493 0.054228 
0.072486 0.064575 0.058691 0.054099 0.050418 0.047412 0.044924 0.042846 0.041101 0.039631 0.038395 0.037358 0.036490 0.035765 0.035155 0.034626 0.034135 0.033614 0.032948 0.031920 
0.023628 0.021581 0.019687 0.018141 0.016892 0.015872 0.015030 0.014328 0.013740 0.013245 0.012828 0.012478 0.012185 0.011940 0.011732 0.011550 0.011377 0.011187 0.010925 0.010467 
