TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=27, J=27, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
0.000000 0.038462 0.076923 0.115385 0.153846 0.192308 0.230769 0.269231 0.307692 0.346154 0.384615 0.423077 0.461538 0.500000 0.538462 0.576923 0.615385 0.653846 0.692308 0.730769 0.769231 0.807692 0.846154 0.884615 0.923077 0.961538 1.000000 
