TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=3, J=3, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.500000 1.000000 
0.000000 0.500000 1.000000 
0.000000 0.500000 1.000000 
0.000000 0.000000 0.000000 
0.500000 0.500000 0.500000 
1.000000 1.000000 1.000000 
0.496570 0.337462 
0.167683 0.114710 
