TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=17, J=17, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.062500 0.125000 0.187500 0.250000 0.312500 0.375000 0.437500 0.500000 0.562500 0.625000 0.687500 0.750000 0.812500 0.875000 0.937500 1.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 
0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 
0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 0.187500 
0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 0.250000 
0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 0.312500 
0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 0.375000 
0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 0.437500 
0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 
0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 0.562500 
0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 0.625000 
0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 0.687500 
0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 0.750000 
0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 0.812500 
0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 0.875000 
0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 0.937500 
1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
0.902660 0.808092 0.732411 0.669203 0.615241 0.568661 0.528259 0.493196 0.462859 0.436787 0.414636 0.396159 0.381194 0.369659 0.361539 0.356847 
0.864939 0.785029 0.715664 0.655667 0.603605 0.558300 0.518841 0.484524 0.454803 0.429254 0.407552 0.389465 0.374839 0.363607 0.355803 0.351606 
0.814795 0.746711 0.684932 0.629913 0.581317 0.538580 0.501126 0.468437 0.440071 0.415668 0.394940 0.377675 0.363735 0.353063 0.345692 0.341776 
0.759870 0.700178 0.645124 0.595313 0.550787 0.511306 0.476521 0.446063 0.419587 0.396791 0.377430 0.361313 0.348316 0.338377 0.331515 0.327828 
0.702583 0.648977 0.599507 0.554546 0.514156 0.478198 0.446427 0.418560 0.394316 0.373441 0.355717 0.340975 0.329093 0.320005 0.313701 0.310229 
0.643868 0.594945 0.550143 0.509560 0.473148 0.440744 0.412120 0.387023 0.365205 0.346435 0.330515 0.317284 0.306623 0.298452 0.292734 0.289468 
0.584162 0.539104 0.498347 0.461745 0.429102 0.400178 0.374713 0.352447 0.333135 0.316556 0.302519 0.290868 0.281476 0.274250 0.269123 0.266050 
0.523707 0.482079 0.444996 0.412103 0.383053 0.357508 0.335154 0.315704 0.298904 0.284529 0.272392 0.262330 0.254212 0.247926 0.243379 0.240486 
0.462657 0.424291 0.390717 0.361388 0.335812 0.313555 0.294242 0.277554 0.263221 0.251015 0.240742 0.232239 0.225364 0.219991 0.216001 0.213272 
0.401124 0.366060 0.335996 0.310201 0.288046 0.269008 0.252660 0.238655 0.226712 0.216598 0.208121 0.201115 0.195430 0.190927 0.187463 0.184885 
0.339207 0.307663 0.281254 0.259058 0.240324 0.224458 0.210996 0.199579 0.189922 0.181799 0.175022 0.169428 0.164863 0.161176 0.158204 0.155768 
0.277007 0.249379 0.226896 0.208443 0.193167 0.180433 0.169770 0.160824 0.153328 0.147069 0.141875 0.137589 0.134063 0.131137 0.128631 0.126334 
0.214649 0.191532 0.173364 0.158845 0.147073 0.137419 0.129444 0.122829 0.117340 0.112796 0.109046 0.105953 0.103378 0.101161 0.099105 0.096964 
0.152313 0.134560 0.121187 0.110796 0.102539 0.095872 0.090434 0.085974 0.082310 0.079304 0.076840 0.074810 0.073093 0.071543 0.069951 0.068020 
0.090315 0.079140 0.071053 0.064894 0.060069 0.056218 0.053110 0.050585 0.048531 0.046860 0.045500 0.044381 0.043421 0.042502 0.041438 0.039878 
0.029291 0.026467 0.023873 0.021795 0.020153 0.018843 0.017788 0.016932 0.016235 0.015669 0.015206 0.014821 0.014485 0.014151 0.013733 0.013030 
