TITLE = "IJ-Ordered Data with Cell-Centered Variables"
VARIABLES = "X", "Y", "Temperature" 
ZONE I=33, J=33, DATAPACKING=BLOCK, VARLOCATION=(3=CELLCENTERED)
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.031250 0.062500 0.093750 0.125000 0.156250 0.187500 0.218750 0.250000 0.281250 0.312500 0.343750 0.375000 0.406250 0.437500 0.468750 0.500000 0.531250 0.562500 0.593750 0.625000 0.656250 0.687500 0.718750 0.750000 0.781250 0.812500 0.843750 0.875000 0.906250 0.937500 0.968750 1.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 0.031250 
0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 0.062500 
0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 0.093750 
0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 0.125000 
0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 0.156250 
